
   INFO  Server running on [http://0.0.0.0:8081].  

  Press Ctrl+C to stop the server
  2026-06-20 09:13:36 /api/v1/user/devices ......................... ~ 0.04ms
  2026-06-20 09:13:38 /api/v1/user/dashboard ....................... ~ 0.61ms
  2026-06-20 09:13:38 /api/v1/user/dns-endpoints ................... ~ 0.02ms
  2026-06-20 09:13:38 /api/v1/user/top-domains ................... ~ 502.61ms
  2026-06-20 09:13:38 /api/v1/user/devices ......................... ~ 0.03ms
  2026-06-20 09:13:39 /api/v1/internal/geodns/health-view .......... ~ 0.08ms
  2026-06-20 09:13:48 /api/v1/node/nodes/heartbeat ................. ~ 0.40ms
  2026-06-20 09:13:48 /api/v1/node/resolver/config ................. ~ 0.71ms
  2026-06-20 09:13:51 /api/v1/admin/console/audit-logs ............. ~ 0.08ms
  2026-06-20 09:13:52 /api/v1/admin/query-logs ..................... ~ 0.06ms
  2026-06-20 09:13:52 /api/v1/admin/console/audit-logs ............. ~ 0.07ms
  2026-06-20 09:13:54 /api/v1/internal/geodns/health-view .......... ~ 0.11ms
  2026-06-20 09:14:09 /api/v1/internal/geodns/health-view ........ ~ 505.52ms
  2026-06-20 09:14:18 /api/v1/node/nodes/heartbeat ................. ~ 0.12ms
  2026-06-20 09:14:18 /api/v1/node/resolver/config ................. ~ 0.23ms
  2026-06-20 09:14:24 /api/v1/internal/geodns/health-view .......... ~ 0.36ms
  2026-06-20 09:14:39 /api/v1/internal/geodns/health-view .......... ~ 0.55ms
  2026-06-20 09:14:48 /api/v1/node/resolver/config ................. ~ 0.76ms
  2026-06-20 09:14:48 /api/v1/node/nodes/heartbeat ................. ~ 1.08ms
  2026-06-20 09:14:54 /api/v1/internal/geodns/health-view .......... ~ 0.15ms
  2026-06-20 09:15:09 /api/v1/internal/geodns/health-view .......... ~ 0.63ms
  2026-06-20 09:15:18 /api/v1/node/nodes/heartbeat ................. ~ 0.37ms
  2026-06-20 09:15:18 /api/v1/node/resolver/config ................. ~ 0.58ms
  2026-06-20 09:15:24 /api/v1/internal/geodns/health-view .......... ~ 0.20ms
  2026-06-20 09:15:39 /api/v1/internal/geodns/health-view .......... ~ 0.29ms
  2026-06-20 09:15:48 /api/v1/node/resolver/config ................. ~ 0.22ms
  2026-06-20 09:15:48 /api/v1/node/nodes/heartbeat ................. ~ 0.34ms
  2026-06-20 09:15:54 /api/v1/internal/geodns/health-view .......... ~ 0.78ms
  2026-06-20 09:16:09 /api/v1/internal/geodns/health-view .......... ~ 0.79ms
  2026-06-20 09:16:18 /api/v1/node/nodes/heartbeat ............... ~ 510.42ms
  2026-06-20 09:16:18 /api/v1/node/resolver/config ............... ~ 512.01ms
  2026-06-20 09:16:24 /api/v1/internal/geodns/health-view .......... ~ 0.17ms
  2026-06-20 09:16:39 /api/v1/internal/geodns/health-view ........ ~ 502.94ms
  2026-06-20 09:16:40 /api/v1/admin/menu-config .................... ~ 0.11ms
  2026-06-20 09:16:48 /api/v1/node/resolver/config ................. ~ 0.36ms
  2026-06-20 09:16:48 /api/v1/node/nodes/heartbeat ................. ~ 0.53ms
  2026-06-20 09:16:54 /api/v1/internal/geodns/health-view .......... ~ 0.31ms
  2026-06-20 09:17:09 /api/v1/internal/geodns/health-view .......... ~ 0.82ms
  2026-06-20 09:17:12 /api/v1/admin/login ........................ ~ 504.26ms
  2026-06-20 09:17:18 /api/v1/admin/system-config ................ ~ 504.11ms
  2026-06-20 09:17:18 /api/v1/node/resolver/config ................. ~ 0.02ms
  2026-06-20 09:17:18 /api/v1/node/nodes/heartbeat ................. ~ 0.09ms
  2026-06-20 09:17:23 /api/v1/admin/system-config .................. ~ 0.06ms
  2026-06-20 09:17:23 /api/v1/admin/system-config .................. ~ 0.01ms
  2026-06-20 09:17:24 /api/v1/internal/geodns/health-view .......... ~ 0.83ms
  2026-06-20 09:17:28 /api/v1/auth/login ......................... ~ 502.88ms
  2026-06-20 09:17:29 /api/v1/user/me .............................. ~ 0.01ms
  2026-06-20 09:17:29 /api/v1/user/security ........................ ~ 0.01ms
  2026-06-20 09:17:29 /api/v1/user/profiles ........................ ~ 0.01ms
  2026-06-20 09:17:29 /api/v1/user/security ........................ ~ 0.10ms
  2026-06-20 09:17:30 /api/v1/user/me .............................. ~ 0.70ms
  2026-06-20 09:17:30 /api/v1/user/catalogs ........................ ~ 0.84ms
  2026-06-20 09:17:31 /api/v1/user/profiles ........................ ~ 0.01ms
  2026-06-20 09:17:31 /api/v1/user/privacy ......................... ~ 0.01ms
  2026-06-20 09:17:31 /api/v1/user/privacy ......................... ~ 0.06ms
  2026-06-20 09:17:33 /api/v1/user/me .............................. ~ 0.06ms
  2026-06-20 09:17:33 /api/v1/user/catalogs ........................ ~ 0.18ms
  2026-06-20 09:17:33 /api/v1/user/profiles ........................ ~ 0.01ms
  2026-06-20 09:17:33 /api/v1/user/parental ........................ ~ 0.01ms
  2026-06-20 09:17:33 /api/v1/user/parental ...................... ~ 502.13ms
  2026-06-20 09:17:34 /api/v1/user/profiles ........................ ~ 0.03ms
  2026-06-20 09:17:34 /api/v1/user/me .............................. ~ 0.04ms
  2026-06-20 09:17:34 /api/v1/user/catalogs ........................ ~ 0.01ms
  2026-06-20 09:17:34 /api/v1/user/profiles ...................... ~ 500.78ms
  2026-06-20 09:17:34 /api/v1/user/privacy ......................... ~ 0.03ms
  2026-06-20 09:17:35 /api/v1/user/privacy ......................... ~ 0.12ms
  2026-06-20 09:17:35 /api/v1/user/me .............................. ~ 0.04ms
  2026-06-20 09:17:35 /api/v1/user/dashboard ..................... ~ 501.65ms
  2026-06-20 09:17:35 /api/v1/user/profiles ........................ ~ 0.02ms
  2026-06-20 09:17:35 /api/v1/user/dns-endpoints ................... ~ 0.02ms
  2026-06-20 09:17:36 /api/v1/user/top-domains ..................... ~ 0.02ms
  2026-06-20 09:17:36 /api/v1/user/devices ......................... ~ 0.05ms
  2026-06-20 09:17:39 /api/v1/user/dns-endpoints ................... ~ 0.96ms
  2026-06-20 09:17:39 /api/v1/internal/geodns/health-view .......... ~ 0.12ms
  2026-06-20 09:17:48 /api/v1/node/resolver/config ................. ~ 0.38ms
  2026-06-20 09:17:48 /api/v1/node/nodes/heartbeat ................. ~ 0.58ms
  2026-06-20 09:17:52 /api/v1/admin/login .......................... ~ 0.25ms
  2026-06-20 09:17:54 /api/v1/internal/geodns/health-view ........ ~ 501.49ms
  2026-06-20 09:17:57 /api/v1/admin/system-config .................. ~ 0.09ms
  2026-06-20 09:18:03 /api/v1/admin/system-config .................. ~ 0.38ms
  2026-06-20 09:18:03 /api/v1/admin/system-config .................. ~ 0.03ms
  2026-06-20 09:18:06 /api/v1/user/me .............................. ~ 0.07ms
  2026-06-20 09:18:06 /api/v1/user/dashboard ....................... ~ 0.45ms
  2026-06-20 09:18:06 /api/v1/user/profiles ........................ ~ 0.01ms
  2026-06-20 09:18:06 /api/v1/user/dns-endpoints ................... ~ 0.01ms
  2026-06-20 09:18:06 /api/v1/user/top-domains ..................... ~ 0.01ms
  2026-06-20 09:18:06 /api/v1/user/devices ....................... ~ 503.23ms
  2026-06-20 09:18:08 /api/v1/auth/login ........................... ~ 0.06ms
  2026-06-20 09:18:09 /api/v1/internal/geodns/health-view .......... ~ 0.08ms
  2026-06-20 09:18:13 /api/v1/user/profiles ...................... ~ 505.15ms
  2026-06-20 09:18:18 /api/v1/node/resolver/config ................. ~ 0.79ms
  2026-06-20 09:18:18 /api/v1/node/nodes/heartbeat ................. ~ 0.02ms
  2026-06-20 09:18:18 /api/v1/user/dns-endpoints ................... ~ 0.06ms
  2026-06-20 09:18:24 /api/v1/internal/geodns/health-view .......... ~ 0.71ms
  2026-06-20 09:18:34 /api/v1/admin/login ........................ ~ 505.53ms
  2026-06-20 09:18:39 /api/v1/internal/geodns/health-view .......... ~ 0.04ms
  2026-06-20 09:18:40 /api/v1/admin/system-config ................ ~ 503.32ms
  2026-06-20 09:18:40 /api/v1/admin/menu-config .................... ~ 0.02ms
  2026-06-20 09:18:40 /api/v1/admin/billing/invoices ............... ~ 0.02ms
  2026-06-20 09:18:40 /api/v1/admin/menu-config .................... ~ 0.08ms
  2026-06-20 09:18:40 /api/v1/admin/menu-config .................... ~ 0.09ms
  2026-06-20 09:18:45 /api/v1/admin/system-config .................. ~ 0.05ms
  2026-06-20 09:18:45 /api/v1/admin/system-config .................. ~ 0.01ms
  2026-06-20 09:18:48 /api/v1/node/resolver/config ............... ~ 505.89ms
  2026-06-20 09:18:48 /api/v1/node/nodes/heartbeat ............... ~ 506.29ms
  2026-06-20 09:18:49 /api/v1/admin/geo-dns ........................ ~ 0.14ms
  2026-06-20 09:18:49 /api/v1/admin/nodes ........................ ~ 501.10ms
  2026-06-20 09:18:50 /api/v1/auth/login ......................... ~ 501.41ms
  2026-06-20 09:18:54 /api/v1/internal/geodns/health-view .......... ~ 0.12ms
  2026-06-20 09:18:56 /api/v1/user/profiles ........................ ~ 0.23ms
  2026-06-20 09:19:01 /api/v1/user/dns-endpoints ................. ~ 501.67ms
  2026-06-20 09:19:01 /api/v1/admin/billing/invoices ............... ~ 0.02ms
  2026-06-20 09:19:01 /api/v1/admin/menu-config .................... ~ 0.09ms
  2026-06-20 09:19:01 /api/v1/admin/geo-dns ........................ ~ 0.09ms
  2026-06-20 09:19:01 /api/v1/admin/nodes .......................... ~ 0.10ms
  2026-06-20 09:19:01 /api/v1/admin/menu-config .................... ~ 0.10ms
  2026-06-20 09:19:09 /api/v1/internal/geodns/health-view .......... ~ 4.11ms
  2026-06-20 09:19:15 /api/v1/admin/billing/invoices ............. ~ 501.76ms
  2026-06-20 09:19:15 /api/v1/admin/menu-config .................. ~ 501.82ms
  2026-06-20 09:19:15 /api/v1/admin/geo-dns ........................ ~ 0.10ms
  2026-06-20 09:19:15 /api/v1/admin/nodes .......................... ~ 0.11ms
  2026-06-20 09:19:15 /api/v1/admin/menu-config .................... ~ 0.10ms
  2026-06-20 09:19:18 /api/v1/node/nodes/heartbeat ................. ~ 0.06ms
  2026-06-20 09:19:18 /api/v1/node/resolver/config ................. ~ 0.02ms
  2026-06-20 09:19:21 /api/v1/admin/geo-dns ...................... ~ 503.08ms
  2026-06-20 09:19:21 /api/v1/admin/nodes .............................. ~ 1s
  2026-06-20 09:19:21 /api/v1/admin/menu-config ........................ ~ 1s
  2026-06-20 09:19:22 /api/v1/admin/billing/invoices ............. ~ 506.06ms
  2026-06-20 09:19:22 /api/v1/admin/menu-config .................. ~ 505.41ms
  2026-06-20 09:19:22 /api/v1/user/me .............................. ~ 0.11ms
  2026-06-20 09:19:22 /api/v1/user/dashboard ....................... ~ 0.11ms
  2026-06-20 09:19:22 /api/v1/user/profiles ........................ ~ 0.01ms
  2026-06-20 09:19:22 /api/v1/user/dns-endpoints ................... ~ 0.01ms
  2026-06-20 09:19:23 /api/v1/user/top-domains ..................... ~ 0.01ms
  2026-06-20 09:19:23 /api/v1/user/devices ......................... ~ 0.04ms
  2026-06-20 09:19:24 /api/v1/internal/geodns/health-view .......... ~ 0.11ms
  2026-06-20 09:19:27 /api/v1/admin/billing/invoices ............... ~ 0.31ms
  2026-06-20 09:19:27 /api/v1/admin/menu-config .................... ~ 0.83ms
  2026-06-20 09:19:27 /api/v1/admin/geo-dns ...................... ~ 501.14ms
  2026-06-20 09:19:27 /api/v1/admin/nodes ........................ ~ 513.15ms
  2026-06-20 09:19:27 /api/v1/admin/menu-config .................... ~ 5.74ms
  2026-06-20 09:19:30 /api/v1/admin/geo-dns ............................ ~ 1s
  2026-06-20 09:19:30 /api/v1/admin/nodes .............................. ~ 1s
  2026-06-20 09:19:31 /api/v1/admin/menu-config .................. ~ 513.51ms
  2026-06-20 09:19:32 /api/v1/admin/billing/invoices ............... ~ 0.48ms
  2026-06-20 09:19:32 /api/v1/admin/menu-config .................... ~ 0.21ms
  2026-06-20 09:19:32 /api/v1/user/me ............................ ~ 501.23ms
  2026-06-20 09:19:32 /api/v1/user/dashboard ..................... ~ 501.64ms
  2026-06-20 09:19:32 /api/v1/user/profiles ........................ ~ 0.01ms
  2026-06-20 09:19:32 /api/v1/user/dns-endpoints ................. ~ 504.20ms
  2026-06-20 09:19:33 /api/v1/user/top-domains ..................... ~ 0.01ms
  2026-06-20 09:19:33 /api/v1/user/devices ......................... ~ 0.02ms
  2026-06-20 09:19:39 /api/v1/internal/geodns/health-view ........ ~ 509.18ms
  2026-06-20 09:19:42 /api/v1/admin/login ........................ ~ 501.80ms
  2026-06-20 09:19:48 /api/v1/admin/system-config .................. ~ 0.60ms
  2026-06-20 09:19:48 /api/v1/node/nodes/heartbeat ................. ~ 0.09ms
  2026-06-20 09:19:48 /api/v1/node/resolver/config ................. ~ 0.34ms
  2026-06-20 09:19:54 /api/v1/internal/geodns/health-view .......... ~ 0.36ms
  2026-06-20 09:20:09 /api/v1/internal/geodns/health-view .............. ~ 1s
  2026-06-20 09:20:18 /api/v1/node/resolver/config ............... ~ 503.68ms
  2026-06-20 09:20:18 /api/v1/node/nodes/heartbeat ............... ~ 504.08ms
  2026-06-20 09:20:24 /api/v1/internal/geodns/health-view .......... ~ 0.46ms
  2026-06-20 09:20:39 /api/v1/internal/geodns/health-view ........ ~ 502.45ms
  2026-06-20 09:20:48 /api/v1/node/nodes/heartbeat ................. ~ 0.16ms
  2026-06-20 09:20:48 /api/v1/node/resolver/config ................. ~ 0.26ms
  2026-06-20 09:20:54 /api/v1/internal/geodns/health-view .......... ~ 0.25ms
  2026-06-20 09:21:09 /api/v1/internal/geodns/health-view ........ ~ 505.62ms
  2026-06-20 09:21:18 /api/v1/node/resolver/config ................. ~ 0.92ms
  2026-06-20 09:21:18 /api/v1/node/nodes/heartbeat ................. ~ 1.26ms
  2026-06-20 09:21:24 /api/v1/internal/geodns/health-view .......... ~ 0.40ms
  2026-06-20 09:21:39 /api/v1/internal/geodns/health-view .......... ~ 0.34ms
  2026-06-20 09:21:48 /api/v1/node/nodes/heartbeat ................. ~ 0.27ms
  2026-06-20 09:21:48 /api/v1/node/resolver/config ............... ~ 505.80ms
  2026-06-20 09:21:54 /api/v1/internal/geodns/health-view .......... ~ 0.17ms
  2026-06-20 09:22:09 /api/v1/internal/geodns/health-view .......... ~ 1.91ms
  2026-06-20 09:22:18 /api/v1/node/nodes/heartbeat ................. ~ 0.55ms
  2026-06-20 09:22:18 /api/v1/node/resolver/config ................. ~ 0.75ms
  2026-06-20 09:22:24 /api/v1/internal/geodns/health-view .......... ~ 0.78ms
  2026-06-20 09:22:39 /api/v1/internal/geodns/health-view .......... ~ 1.08ms
  2026-06-20 09:22:48 /api/v1/node/nodes/heartbeat ............... ~ 507.36ms
  2026-06-20 09:22:48 /api/v1/node/resolver/config ............... ~ 507.94ms
  2026-06-20 09:22:54 /api/v1/internal/geodns/health-view .......... ~ 0.79ms
  2026-06-20 09:23:09 /api/v1/internal/geodns/health-view ........ ~ 502.20ms
  2026-06-20 09:23:18 /api/v1/node/resolver/config ................. ~ 0.82ms
  2026-06-20 09:23:18 /api/v1/node/nodes/heartbeat ................. ~ 0.98ms
  2026-06-20 09:23:24 /api/v1/internal/geodns/health-view .......... ~ 0.06ms
  2026-06-20 09:23:39 /api/v1/internal/geodns/health-view .......... ~ 0.52ms
  2026-06-20 09:23:48 /api/v1/node/nodes/heartbeat ................. ~ 0.72ms
  2026-06-20 09:23:48 /api/v1/node/resolver/config ................. ~ 0.83ms
  2026-06-20 09:23:54 /api/v1/internal/geodns/health-view .......... ~ 0.24ms
  2026-06-20 09:24:09 /api/v1/internal/geodns/health-view ........ ~ 795.89ms
  2026-06-20 09:24:18 /api/v1/node/resolver/config ................. ~ 0.41ms
  2026-06-20 09:24:18 /api/v1/node/nodes/heartbeat ................. ~ 0.58ms
  2026-06-20 09:24:24 /api/v1/internal/geodns/health-view .......... ~ 0.30ms
  2026-06-20 09:24:39 /api/v1/internal/geodns/health-view .......... ~ 0.46ms
  2026-06-20 09:24:48 /api/v1/node/resolver/config ................. ~ 0.22ms
  2026-06-20 09:24:48 /api/v1/node/nodes/heartbeat ................. ~ 0.33ms
  2026-06-20 09:24:54 /api/v1/internal/geodns/health-view .......... ~ 0.13ms
  2026-06-20 09:25:09 /api/v1/internal/geodns/health-view .......... ~ 0.22ms
  2026-06-20 09:25:18 /api/v1/node/resolver/config ................. ~ 0.58ms
  2026-06-20 09:25:18 /api/v1/node/nodes/heartbeat ................. ~ 0.85ms
  2026-06-20 09:25:24 /api/v1/internal/geodns/health-view .......... ~ 0.12ms
  2026-06-20 09:25:39 /api/v1/internal/geodns/health-view .......... ~ 0.96ms
  2026-06-20 09:25:48 /api/v1/node/nodes/heartbeat ............... ~ 505.25ms
  2026-06-20 09:25:48 /api/v1/node/resolver/config ............... ~ 505.53ms
  2026-06-20 09:25:54 /api/v1/internal/geodns/health-view .......... ~ 0.34ms
  2026-06-20 09:26:09 /api/v1/internal/geodns/health-view ........ ~ 502.65ms
  2026-06-20 09:26:18 /api/v1/node/resolver/config ................. ~ 0.28ms
  2026-06-20 09:26:18 /api/v1/node/nodes/heartbeat ................. ~ 0.42ms
  2026-06-20 09:26:24 /api/v1/internal/geodns/health-view .......... ~ 0.31ms
  2026-06-20 09:26:39 /api/v1/internal/geodns/health-view .......... ~ 0.75ms
  2026-06-20 09:26:48 /api/v1/node/nodes/heartbeat ................. ~ 0.99ms
  2026-06-20 09:26:48 /api/v1/node/resolver/config ................. ~ 1.22ms
  2026-06-20 09:26:54 /api/v1/internal/geodns/health-view .......... ~ 0.09ms
  2026-06-20 09:27:09 /api/v1/internal/geodns/health-view .......... ~ 0.42ms
  2026-06-20 09:27:18 /api/v1/node/resolver/config ................. ~ 0.24ms
  2026-06-20 09:27:18 /api/v1/node/nodes/heartbeat ................. ~ 0.34ms
  2026-06-20 09:27:24 /api/v1/internal/geodns/health-view .......... ~ 4.04ms
  2026-06-20 09:27:39 /api/v1/internal/geodns/health-view .......... ~ 0.81ms
  2026-06-20 09:27:48 /api/v1/node/resolver/config ................. ~ 0.55ms
  2026-06-20 09:27:48 /api/v1/node/nodes/heartbeat ................. ~ 0.83ms
  2026-06-20 09:27:54 /api/v1/internal/geodns/health-view .......... ~ 0.37ms
  2026-06-20 09:28:09 /api/v1/internal/geodns/health-view .......... ~ 0.94ms
  2026-06-20 09:28:18 /api/v1/node/resolver/config ............... ~ 500.81ms
  2026-06-20 09:28:18 /api/v1/node/nodes/heartbeat ............... ~ 501.26ms
  2026-06-20 09:28:24 /api/v1/internal/geodns/health-view .......... ~ 0.32ms
  2026-06-20 09:28:39 /api/v1/internal/geodns/health-view ........ ~ 503.76ms
  2026-06-20 09:28:48 /api/v1/node/nodes/heartbeat ................. ~ 0.54ms
  2026-06-20 09:28:48 /api/v1/node/resolver/config ................. ~ 0.72ms
  2026-06-20 09:28:54 /api/v1/internal/geodns/health-view .......... ~ 8.70ms
  2026-06-20 09:29:09 /api/v1/internal/geodns/health-view ........ ~ 505.52ms
  2026-06-20 09:29:18 /api/v1/node/resolver/config ............... ~ 500.85ms
  2026-06-20 09:29:18 /api/v1/node/nodes/heartbeat ............... ~ 501.08ms
